fips,pollutant,year,pred_wght,state_abbr,lat,lon
30037,pm25,2015,5.2173375,MT,46.287065158371,-109.139668552036
30039,pm25,2015,6.68681800909386,MT,46.4488333874635,-113.293716466385
30041,pm25,2015,5.28406994532803,MT,48.5157898111332,-109.762796222664
30043,pm25,2015,6.57458490794319,MT,46.2540926266877,-112.05272540768
30045,pm25,2015,5.35197969594595,MT,47.1023952702703,-110.17789527027
30047,pm25,2015,6.70989579037083,MT,47.6019393863494,-114.120057642802
30049,pm25,2015,7.0012027678839,MT,46.6447718810632,-112.022127517943
30051,pm25,2015,5.41087736212056,MT,48.5635229585293,-111.000268063275
30053,pm25,2015,6.5439381947478,MT,48.5455053842637,-115.436705846498
30055,pm25,2015,5.22281726643599,MT,47.5619858131488,-105.644546712803
30057,pm25,2015,6.38288008711481,MT,45.4359898972825,-111.949592510727
30059,pm25,2015,5.218345943945,MT,46.5268244315177,-110.875574299313
30061,pm25,2015,7.33305993132844,MT,47.1855644565475,-114.900219038598
30063,pm25,2015,7.53079756292372,MT,46.8754726575723,-114.018970987841
30065,pm25,2015,5.06376906126047,MT,46.4175455046276,-108.490351917144
30067,pm25,2015,5.37006836147352,MT,45.5970862752622,-110.598853031466
30069,pm25,2015,4.78066641700405,MT,47.0124447368421,-108.296698380567
30071,pm25,2015,5.73597333176581,MT,48.3743146484834,-107.857216082765
30073,pm25,2015,5.76391031041768,MT,48.2101258573054,-112.144884934178
30075,pm25,2015,4.64959947217441,MT,45.4407408491107,-105.535188181297
30077,pm25,2015,7.39068738152839,MT,46.4492013803899,-112.760698733457
30079,pm25,2015,5.82435435114504,MT,46.8078489397795,-105.270078880407
30081,pm25,2015,7.73289372003382,MT,46.3526457375908,-114.117158211479
30083,pm25,2015,6.0177544171968,MT,47.7185742971475,-104.203887441001
30085,pm25,2015,5.81295114532374,MT,48.1325399040767,-105.247446235012
30087,pm25,2015,5.31117638362396,MT,45.9079962309109,-106.611784577061
30089,pm25,2015,7.14281003855253,MT,47.6361304302112,-115.178523438185
30091,pm25,2015,5.70357647754137,MT,48.7374653664303,-104.49945892435
30093,pm25,2015,8.5255532628655,MT,45.9879612309942,-112.524349912281
30095,pm25,2015,5.1767085433805,MT,45.6138048151804,-109.249286826807
30097,pm25,2015,5.39577543686661,MT,45.830247302109,-109.915929608326
30099,pm25,2015,5.50114786102421,MT,47.7718752840441,-112.054858389593
30101,pm25,2015,5.54358961495116,MT,48.5852675807663,-111.853502253944
30103,pm25,2015,5.87914610027855,MT,46.2558831476323,-107.24093454039
30105,pm25,2015,5.57293782874203,MT,48.2339432894558,-106.54624005971
30107,pm25,2015,5.22647640221402,MT,46.4597344557196,-109.844089483395
30109,pm25,2015,5.81678116027532,MT,46.9690158308751,-104.196164208456
30111,pm25,2015,5.95743947111616,MT,45.7913087327332,-108.539332839997
37001,pm25,2015,8.01539125196022,NC,36.0712631928592,-79.4142002673178
37003,pm25,2015,7.05223440857035,NC,35.8902985940104,-81.1916163395882
37005,pm25,2015,6.03438287584043,NC,36.4983343971313,-81.1057370775437
37007,pm25,2015,7.9021425968532,NC,34.9728226324774,-80.1101837984266
37009,pm25,2015,5.98299874124849,NC,36.4150797991276,-81.4897661559327
37011,pm25,2015,5.50191268303647,NC,36.0763179917964,-81.9438818059223
37013,pm25,2015,6.61440299105928,NC,35.5194842249628,-76.9566014594108
37015,pm25,2015,6.32573802274222,NC,36.083778000188,-76.9689226482473
37017,pm25,2015,6.84090139528275,NC,34.6078454418869,-78.6411520602444
37019,pm25,2015,6.29590458992283,NC,34.0363713164729,-78.2290092356955
37021,pm25,2015,6.82050291618761,NC,35.5876732626155,-82.5500905344959
37023,pm25,2015,7.07227481696586,NC,35.7304753475889,-81.6383555768215
37025,pm25,2015,8.1420601401037,NC,35.3992338636376,-80.6125334029919
37027,pm25,2015,7.12503108564477,NC,35.8736142022667,-81.5037617916632
37029,pm25,2015,6.15270554008016,NC,36.3626714529058,-76.1918642785571
37031,pm25,2015,6.26511156072756,NC,34.7467742105342,-76.8044111254871
37033,pm25,2015,7.09330483536405,NC,36.4026113706311,-79.3619192124457
37035,pm25,2015,7.83225866848495,NC,35.69540883077,-81.245871314088
37037,pm25,2015,7.12123806456185,NC,35.7441223320998,-79.2364853570585
37039,pm25,2015,6.54700275980178,NC,35.1064876985862,-84.0163930367293
37041,pm25,2015,6.72065371932671,NC,36.1167509768134,-76.6262798688569
37043,pm25,2015,6.14741783130254,NC,35.0352486162274,-83.8075052517238
37045,pm25,2015,7.84533327127388,NC,35.2924951385632,-81.5170425722384
37047,pm25,2015,6.80772136011567,NC,34.2792712589074,-78.7091887397157
37049,pm25,2015,6.81686418018453,NC,35.0667578097676,-77.0387090556012
37051,pm25,2015,7.66532693079257,NC,35.0564932595772,-78.9361389054287
37053,pm25,2015,6.14016126640336,NC,36.3919475899265,-76.0092273622967
37055,pm25,2015,6.00555776886792,NC,35.9075674616745,-75.6750097376179
37057,pm25,2015,8.00506011671312,NC,35.8537451835116,-80.1995199971758
37059,pm25,2015,7.50849109990301,NC,35.9298139476237,-80.5215681159069
37061,pm25,2015,6.79860200051278,NC,34.9360954619263,-77.9433635757628
37063,pm25,2015,7.79432376453266,NC,35.9898008546753,-78.906197669543
37065,pm25,2015,7.15902138226765,NC,35.9037377068892,-77.6563238506154
37067,pm25,2015,7.83626226629024,NC,36.1064295462971,-80.2566165953746
37069,pm25,2015,7.16714546165394,NC,36.0478250812452,-78.3408565878685
37071,pm25,2015,8.33162157346933,NC,35.2755954577215,-81.1565863838398
37073,pm25,2015,6.55395844715914,NC,36.465895285726,-76.7061625481676
37075,pm25,2015,6.14696134860625,NC,35.3309746191175,-83.787961494188
37077,pm25,2015,7.36673115344816,NC,36.2238563772615,-78.6570825121837
37079,pm25,2015,6.55529571856568,NC,35.4687759479449,-77.6695438910214
37081,pm25,2015,8.10161151869551,NC,36.0652155575484,-79.850221467181
37083,pm25,2015,7.36457022270575,NC,36.3531542429285,-77.673012312812
37085,pm25,2015,7.34686812169727,NC,35.3598645232739,-78.8470338207852
37087,pm25,2015,6.73977686767396,NC,35.5179824327529,-82.9399121840911
37089,pm25,2015,6.66315882677534,NC,35.3409516095185,-82.4723568915121
37091,pm25,2015,6.87386428229762,NC,36.3513030443066,-77.0099991933195
37093,pm25,2015,6.99166912314704,NC,34.9896279114841,-79.1771317089794
37095,pm25,2015,6.16936423063683,NC,35.4342054561102,-76.2083339759036
37097,pm25,2015,7.76825129505698,NC,35.7073301071897,-80.8691214529877
37099,pm25,2015,6.24566045615952,NC,35.3352741476497,-83.2025394452584
37101,pm25,2015,7.27592455014863,NC,35.5602614769242,-78.4119376544014
37103,pm25,2015,6.52925391312912,NC,35.0274543484684,-77.3531386683739
37105,pm25,2015,7.53590220544015,NC,35.4597805896381,-79.1731311098054
37107,pm25,2015,7.242225194218,NC,35.2623231868224,-77.6318522531305
37109,pm25,2015,7.95648291317958,NC,35.4850295151089,-81.1785183057561
37111,pm25,2015,6.70050337141079,NC,35.6679594808427,-82.0214943461641
37113,pm25,2015,6.10042460409174,NC,35.1571505483167,-83.3807794970815
37115,pm25,2015,6.15239199046426,NC,35.839079339241,-82.6386556492005
37117,pm25,2015,6.74413754580698,NC,35.8327404203224,-77.1008053703326
37119,pm25,2015,8.54737696345696,NC,35.2234709732631,-80.8166257866224
37121,pm25,2015,6.03427440721484,NC,35.9622783618974,-82.1143938956287
37123,pm25,2015,7.47725265019066,NC,35.3389902510972,-79.882055097489
37125,pm25,2015,7.22685273414394,NC,35.244617685587,-79.4468270196154
37127,pm25,2015,7.31369809933222,NC,35.9474126314691,-77.9238426283389
37129,pm25,2015,7.10962679005462,NC,34.2116880878485,-77.8792640281842
37131,pm25,2015,6.98089070862935,NC,36.4319460699579,-77.4348573419612
37133,pm25,2015,6.45193705943568,NC,34.7415465270121,-77.4006435872916
37135,pm25,2015,7.4762610380341,NC,35.9785985358854,-79.0812671571961
37137,pm25,2015,6.29494300365186,NC,35.105358931832,-76.7758767574559
37139,pm25,2015,6.82830990998746,NC,36.2935054253462,-76.2463234401515
37141,pm25,2015,6.30727687017638,NC,34.469475636287,-77.8361111496256
37143,pm25,2015,6.45933050620679,NC,36.1813022299859,-76.4244236081172
37145,pm25,2015,7.55415826500101,NC,36.3734234036083,-78.9709034512467
37147,pm25,2015,7.18020528332184,NC,35.5791721340724,-77.3811831374741
37149,pm25,2015,6.38216592588981,NC,35.258670843491,-82.1754483715261
37151,pm25,2015,7.63205953249337,NC,35.7662927859924,-79.8280190635758
37153,pm25,2015,7.74220299684813,NC,34.9436035485323,-79.7334979008984
37155,pm25,2015,7.3919292062936,NC,34.6745809082643,-79.0938707702284
37157,pm25,2015,7.60313676793781,NC,36.4022481680425,-79.7726086092927
37159,pm25,2015,8.06700922537348,NC,35.6203963569509,-80.5219561519346
37161,pm25,2015,7.05217974826722,NC,35.3484475519835,-81.8950141542545
37163,pm25,2015,6.81387344768331,NC,35.033840300484,-78.3962499582223
37165,pm25,2015,7.46409143319413,NC,34.7863356611445,-79.4786705727798
37167,pm25,2015,8.16099697978047,NC,35.3215262639267,-80.2474385177849
37169,pm25,2015,7.1752464705386,NC,36.3506423746334,-80.2738891626759
37171,pm25,2015,7.10751349069537,NC,36.4313138829693,-80.656932503088
37173,pm25,2015,6.20282811315357,NC,35.4384101351835,-83.4134073814462
37175,pm25,2015,6.20653892172862,NC,35.2101987790873,-82.7454737745542
37177,pm25,2015,5.59834615384615,NC,35.9071447696846,-76.2388847061493
37179,pm25,2015,8.39699503452696,NC,35.0136106829879,-80.6196964166485
37181,pm25,2015,7.6717951948395,NC,36.331178222007,-78.4020988441724
37183,pm25,2015,7.62510236028471,NC,35.7972038358789,-78.6730207198058
37185,pm25,2015,7.0841750781995,NC,36.4097158640092,-78.1385297253481
37187,pm25,2015,6.60357285984276,NC,35.8642077487148,-76.6492426519504
37189,pm25,2015,5.65921395270072,NC,36.2202978445154,-81.6854863485973
37191,pm25,2015,7.40045530128932,NC,35.370731160549,-77.9884455974817
37193,pm25,2015,6.54290997793481,NC,36.1930611321027,-81.1341694216902
37195,pm25,2015,7.59591030122855,NC,35.7269874362951,-77.931314267425
37197,pm25,2015,7.13568819715669,NC,36.1635722699578,-80.6753562438161
37199,pm25,2015,5.9388173829835,NC,35.9101526546189,-82.2923542934112
38001,pm25,2015,6.08520882629108,ND,46.0329493811353,-102.626028595817
38003,pm25,2015,6.5395472166998,ND,46.9275199078258,-98.0331170793421
38005,pm25,2015,6.28489303303303,ND,48.0208198948949,-99.1465083633634
38007,pm25,2015,5.19409798212005,ND,47.0162054916986,-103.30809706258
38009,pm25,2015,6.67867066417794,ND,48.820134313268,-100.650145745839
38011,pm25,2015,5.98795634401777,ND,46.1711851793082,-103.396675975881
38013,pm25,2015,6.48996557418699,ND,48.7719432418699,-102.521788617886
38015,pm25,2015,6.70442533219363,ND,46.8227619496237,-100.761492743641
38017,pm25,2015,7.0424696849337,ND,46.8605075471698,-96.8614257734781
38019,pm25,2015,6.46385204357626,ND,48.7556137991485,-98.4150087903832
38021,pm25,2015,6.6892067158253,ND,46.0877646625071,-98.3280040650406
38023,pm25,2015,6.27547623370353,ND,48.87496600676,-103.348926122646
38025,pm25,2015,5.93141660633484,ND,47.3326541855204,-102.643108031674
38027,pm25,2015,7.03829885115304,ND,47.7079748427673,-99.0518193291405
38029,pm25,2015,6.06852213239437,ND,46.2656870140845,-100.210987352113
38031,pm25,2015,6.92437112772958,ND,47.4611554292552,-99.0402448997906
38033,pm25,2015,6.10080942857143,ND,46.894592797619,-103.962283333333
38035,pm25,2015,7.09487996754461,ND,47.9076577257295,-97.1210101030496
38037,pm25,2015,6.24669214703425,ND,46.3879623224728,-101.711870927318
38039,pm25,2015,6.72938731818182,ND,47.451198553719,-98.1878510743802
38041,pm25,2015,6.28819936616875,ND,46.4489362939039,-102.545006055713
38043,pm25,2015,6.355228275154,ND,46.9194865708419,-99.81366275154
38045,pm25,2015,6.36757916163324,ND,46.4053467745832,-98.5209177579125
38047,pm25,2015,6.37269846231156,ND,46.4984133668342,-99.5484879899497
38049,pm25,2015,6.80303528822984,ND,48.1827946431881,-100.694632437442
38051,pm25,2015,6.25540906372374,ND,46.1441587041652,-99.4923671769313
38053,pm25,2015,5.65215518710692,ND,47.8155396855346,-103.227876415094
38055,pm25,2015,6.83810331733988,ND,47.5239776500781,-101.205242356617
38057,pm25,2015,7.17988150997151,ND,47.2977167497626,-101.710240147198
38059,pm25,2015,6.60877712824433,ND,46.8197397218885,-101.011465509082
38061,pm25,2015,6.58067786393849,ND,48.1347013814675,-102.371423302489
38063,pm25,2015,6.67890938259757,ND,47.9193347408829,-98.2094767114523
38065,pm25,2015,6.23980225352113,ND,47.1213271397616,-101.307901408451
38067,pm25,2015,6.73893075003372,ND,48.7899441386753,-97.5825346958047
38069,pm25,2015,6.92938762680744,ND,48.3281702088593,-99.9879527656644
38071,pm25,2015,6.80671524495677,ND,48.1364036416034,-98.8347556195965
38073,pm25,2015,6.58561441268096,ND,46.4782555433388,-97.6571685358255
38075,pm25,2015,6.76371131578947,ND,48.7214183805668,-101.526789068826
38077,pm25,2015,6.55021393419521,ND,46.2641537773421,-96.7663339930151
38079,pm25,2015,5.95116601205424,ND,48.8360288225587,-99.8173468536988
38081,pm25,2015,6.49035180464873,ND,46.1637448158788,-97.5916635152781
38083,pm25,2015,6.46434068887207,ND,47.5765582891749,-100.340028766086
38085,pm25,2015,5.32477224897664,ND,46.1619525403323,-100.726234288466
38087,pm25,2015,5.01787379642366,ND,46.4114665749656,-103.44337826685
38089,pm25,2015,6.52202901814125,ND,46.8797569527666,-102.785106781272
38091,pm25,2015,6.21216191392405,ND,47.4596567088608,-97.746473164557
38093,pm25,2015,6.64552724881517,ND,46.9157986018957,-98.7446900473934
38095,pm25,2015,6.58894128673197,ND,48.5846153606411,-99.2344183437222
38097,pm25,2015,6.69127633050117,ND,47.4912632188154,-97.226928383204
38099,pm25,2015,6.88462593848368,ND,48.3908938123932,-97.5552376202896
38101,pm25,2015,7.07159929517633,ND,48.2565261840292,-101.329510547223
38103,pm25,2015,6.9574653339672,ND,47.6767600665557,-99.7815449964345
38105,pm25,2015,6.17354748325743,ND,48.1998025493348,-103.563417983749
31001,pm25,2015,6.52087028886622,NE,40.5837632412958,-98.414531077031
31003,pm25,2015,6.06459429020194,NE,42.1495982198953,-98.0568777412117
31005,pm25,2015,4.23322232608696,NE,41.569802826087,-101.673758695652
31007,pm25,2015,4.33931766666667,NE,41.5579260869565,-103.702014492754
31009,pm25,2015,4.79660880753138,NE,41.9011112970711,-100.007165899582
31011,pm25,2015,6.23226734786558,NE,41.6801814713896,-98.0163890463215
31013,pm25,2015,5.77091368323311,NE,42.1350380703926,-102.903782897064
31015,pm25,2015,5.79724606955693,NE,42.8910859456884,-98.7309309671272
31017,pm25,2015,5.71846185055644,NE,42.5388356756757,-99.8521459459459
31019,pm25,2015,6.12068688299857,NE,40.7376695457898,-99.0701291961303
31021,pm25,2015,6.42217555555556,NE,41.8457975357247,-96.3425891076115
31023,pm25,2015,6.1440934032162,NE,41.2489505419893,-97.1412539011316
31025,pm25,2015,6.29005043342181,NE,40.9465284299354,-96.0624245275544
31027,pm25,2015,6.37403584048803,NE,42.5762730569363,-97.254938025305
31029,pm25,2015,5.51793803580434,NE,40.5002608673727,-101.619732223903
31031,pm25,2015,4.99335763521792,NE,42.7845609487135,-100.754557150359
31033,pm25,2015,5.69795336067213,NE,41.1662432286457,-102.982637827566
31035,pm25,2015,6.24632871904616,NE,40.5454645826964,-98.0296409660654
31037,pm25,2015,6.34731735805991,NE,41.5175728292915,-97.0765791440799
31039,pm25,2015,6.41913633548528,NE,41.8975764744502,-96.759206587154
31041,pm25,2015,5.82104592375903,NE,41.401093107231,-99.6727643568882
31043,pm25,2015,7.55757457821575,NE,42.4456797438827,-96.441482876321
31045,pm25,2015,5.37609954149423,NE,42.7853090938793,-103.066114571989
31047,pm25,2015,6.15514698059689,NE,40.8285309298693,-99.8590759269917
31049,pm25,2015,5.53195171561051,NE,41.08879062339,-102.345569294178
31051,pm25,2015,6.52510178333333,NE,42.4385177333333,-96.8299657833333
31053,pm25,2015,6.68636077185141,NE,41.4734848436946,-96.5307036739255
31055,pm25,2015,6.90902409700064,NE,41.2599119241554,-96.061470325656
31057,pm25,2015,5.35436708665339,NE,40.0931839641434,-101.601562250996
31059,pm25,2015,6.31995189473684,NE,40.5406820882852,-97.5780048726655
31061,pm25,2015,5.98537865736434,NE,40.1876203410853,-98.9468929612403
31063,pm25,2015,5.53224513425254,NE,40.6079755805515,-100.404155297533
31065,pm25,2015,6.0304536317806,NE,40.2480031256302,-99.9256501714055
31067,pm25,2015,6.73060591457129,NE,40.2744836179463,-96.7141271749361
31069,pm25,2015,5.54367845405931,NE,41.4227686922703,-102.320809431211
31071,pm25,2015,5.14590055148853,NE,41.8009425085407,-99.1072231332357
31073,pm25,2015,5.34110576810176,NE,40.5921236790607,-99.8309803816047
31075,pm25,2015,4.52366863192182,NE,41.9843635179153,-101.731371335505
31077,pm25,2015,5.84900215524035,NE,41.5563186761229,-98.4976054373522
31079,pm25,2015,6.29037754688007,NE,40.9155975702561,-98.3775280444316
31081,pm25,2015,6.09445055129329,NE,40.8786949473915,-98.0210559184568
31083,pm25,2015,5.86185452527023,NE,40.1456918784692,-99.4022394098744
31085,pm25,2015,4.88823718717684,NE,40.4956334022751,-101.058500517063
31087,pm25,2015,5.6832747696011,NE,40.2119586313618,-101.006817056396
31089,pm25,2015,6.00654041686632,NE,42.4584022328701,-98.7431995112602
31091,pm25,2015,5.24662305706522,NE,42.0160345108696,-101.062941576087
31093,pm25,2015,6.05848542715971,NE,41.1895489639783,-98.4934727765381
31095,pm25,2015,6.47219678150258,NE,40.1640247913078,-97.1403354975487
31097,pm25,2015,6.40976860839563,NE,40.4013660532873,-96.2289500095841
31099,pm25,2015,5.94380202958853,NE,40.5062649098474,-98.9927209739559
31101,pm25,2015,5.52529378585086,NE,41.141878417782,-101.696507409178
31103,pm25,2015,4.73798546116505,NE,42.8683421116505,-99.7035594660194
31105,pm25,2015,5.4812851557184,NE,41.2328908139231,-103.660702172206
31107,pm25,2015,6.04783386392369,NE,42.619109780485,-97.7869206413056
31109,pm25,2015,6.77175355625475,NE,40.8010596313335,-96.6735573836661
31111,pm25,2015,5.92588379133598,NE,41.1196359595459,-100.789231977513
31113,pm25,2015,4.80965338138925,NE,41.4841707732634,-100.500730013106
31115,pm25,2015,4.67486950949367,NE,41.8164814873418,-99.4025667721519
